product_id,inventory_date,month,year,quarter,day_of_week,store_id,category,region,units_sold,inventory_level,units_ordered,stock_after_sales,order_fulfillment_gap,is_stockout,inventory_health,supplier_name,supplier_lead_time,defect_rate,defect_risk_level,shipping_cost,transport_mode,production_volume,manufacturing_cost,is_defective,stock_health
P0006,2022-01-09,1,2022,1,1,S003,Toys,East,65,248,138,183,73,0,Medium,null,null,null,null,null,null,null,null,null,null
P0007,2022-01-09,1,2022,1,1,S003,Clothing,North,21,440,49,419,28,0,High,null,null,null,null,null,null,null,null,null,null
P0008,2022-01-09,1,2022,1,1,S003,Clothing,South,100,267,134,167,34,0,Medium,null,null,null,null,null,null,null,null,null,null
P0009,2022-01-09,1,2022,1,1,S003,Electronics,South,331,427,128,96,-203,0,High,null,null,null,null,null,null,null,null,null,null
P0010,2022-01-09,1,2022,1,1,S003,Toys,East,40,60,65,20,25,0,Low,null,null,null,null,null,null,null,null,null,null
P0011,2022-01-09,1,2022,1,1,S003,Clothing,West,48,421,99,373,51,0,High,null,null,null,null,null,null,null,null,null,null
P0012,2022-01-09,1,2022,1,1,S003,Electronics,East,393,398,149,5,-244,0,High,null,null,null,null,null,null,null,null,null,null
P0013,2022-01-09,1,2022,1,1,S003,Groceries,East,116,223,35,107,-81,0,Medium,null,null,null,null,null,null,null,null,null,null
P0014,2022-01-09,1,2022,1,1,S003,Electronics,West,198,495,146,297,-52,0,High,null,null,null,null,null,null,null,null,null,null
P0015,2022-01-09,1,2022,1,1,S003,Electronics,South,67,90,92,23,25,0,Low,null,null,null,null,null,null,null,null,null,null
P0016,2022-01-09,1,2022,1,1,S003,Clothing,West,55,227,77,172,22,0,Medium,null,null,null,null,null,null,null,null,null,null
P0017,2022-01-09,1,2022,1,1,S003,Clothing,North,312,488,171,176,-141,0,High,null,null,null,null,null,null,null,null,null,null
P0018,2022-01-09,1,2022,1,1,S003,Groceries,North,169,260,33,91,-136,0,Medium,null,null,null,null,null,null,null,null,null,null
P0019,2022-01-09,1,2022,1,1,S003,Furniture,West,141,419,124,278,-17,0,High,null,null,null,null,null,null,null,null,null,null
P0020,2022-01-09,1,2022,1,1,S003,Electronics,North,225,486,190,261,-35,0,High,null,null,null,null,null,null,null,null,null,null
P0001,2022-01-09,1,2022,1,1,S004,Clothing,West,253,391,163,138,-90,0,High,null,null,null,null,null,null,null,null,null,null
P0002,2022-01-09,1,2022,1,1,S004,Toys,North,74,211,131,137,57,0,Medium,null,null,null,null,null,null,null,null,null,null
P0003,2022-01-09,1,2022,1,1,S004,Toys,East,58,306,54,248,-4,0,High,null,null,null,null,null,null,null,null,null,null
P0004,2022-01-09,1,2022,1,1,S004,Electronics,North,117,311,88,194,-29,0,High,null,null,null,null,null,null,null,null,null,null
P0005,2022-01-09,1,2022,1,1,S004,Electronics,East,242,387,128,145,-114,0,High,null,null,null,null,null,null,null,null,null,null
P0006,2022-01-09,1,2022,1,1,S004,Electronics,East,97,120,111,23,14,0,Low,null,null,null,null,null,null,null,null,null,null
P0007,2022-01-09,1,2022,1,1,S004,Clothing,West,239,393,104,154,-135,0,High,null,null,null,null,null,null,null,null,null,null
P0008,2022-01-09,1,2022,1,1,S004,Clothing,West,307,310,51,3,-256,0,High,null,null,null,null,null,null,null,null,null,null
P0009,2022-01-09,1,2022,1,1,S004,Toys,North,250,436,194,186,-56,0,High,null,null,null,null,null,null,null,null,null,null
P0010,2022-01-09,1,2022,1,1,S004,Furniture,North,57,356,165,299,108,0,High,null,null,null,null,null,null,null,null,null,null
P0011,2022-01-09,1,2022,1,1,S004,Furniture,East,156,203,75,47,-81,0,Medium,null,null,null,null,null,null,null,null,null,null
P0012,2022-01-09,1,2022,1,1,S004,Toys,South,175,259,171,84,-4,0,Medium,null,null,null,null,null,null,null,null,null,null
P0013,2022-01-09,1,2022,1,1,S004,Electronics,South,6,192,151,186,145,0,Medium,null,null,null,null,null,null,null,null,null,null
P0014,2022-01-09,1,2022,1,1,S004,Toys,West,3,470,79,467,76,0,High,null,null,null,null,null,null,null,null,null,null
P0015,2022-01-09,1,2022,1,1,S004,Electronics,North,14,173,150,159,136,0,Medium,null,null,null,null,null,null,null,null,null,null
P0016,2022-01-09,1,2022,1,1,S004,Toys,North,85,218,134,133,49,0,Medium,null,null,null,null,null,null,null,null,null,null
P0017,2022-01-09,1,2022,1,1,S004,Toys,West,222,241,75,19,-147,0,Medium,null,null,null,null,null,null,null,null,null,null
P0018,2022-01-09,1,2022,1,1,S004,Groceries,East,259,416,197,157,-62,0,High,null,null,null,null,null,null,null,null,null,null
P0019,2022-01-09,1,2022,1,1,S004,Furniture,South,59,313,143,254,84,0,High,null,null,null,null,null,null,null,null,null,null
P0020,2022-01-09,1,2022,1,1,S004,Toys,West,245,249,139,4,-106,0,Medium,null,null,null,null,null,null,null,null,null,null
P0001,2022-01-09,1,2022,1,1,S005,Toys,West,408,412,114,4,-294,0,High,null,null,null,null,null,null,null,null,null,null
P0002,2022-01-09,1,2022,1,1,S005,Clothing,East,178,359,97,181,-81,0,High,null,null,null,null,null,null,null,null,null,null
P0003,2022-01-09,1,2022,1,1,S005,Clothing,West,28,107,192,79,164,0,Low,null,null,null,null,null,null,null,null,null,null
P0004,2022-01-09,1,2022,1,1,S005,Toys,West,72,175,133,103,61,0,Medium,null,null,null,null,null,null,null,null,null,null
P0005,2022-01-09,1,2022,1,1,S005,Furniture,North,101,267,67,166,-34,0,Medium,null,null,null,null,null,null,null,null,null,null
P0006,2022-01-09,1,2022,1,1,S005,Clothing,South,151,266,27,115,-124,0,Medium,null,null,null,null,null,null,null,null,null,null
P0007,2022-01-09,1,2022,1,1,S005,Electronics,East,384,463,53,79,-331,0,High,null,null,null,null,null,null,null,null,null,null
P0008,2022-01-09,1,2022,1,1,S005,Furniture,North,123,131,94,8,-29,0,Low,null,null,null,null,null,null,null,null,null,null
P0009,2022-01-09,1,2022,1,1,S005,Toys,South,207,249,176,42,-31,0,Medium,null,null,null,null,null,null,null,null,null,null
P0010,2022-01-09,1,2022,1,1,S005,Toys,East,98,225,56,127,-42,0,Medium,null,null,null,null,null,null,null,null,null,null
P0011,2022-01-09,1,2022,1,1,S005,Clothing,East,338,418,109,80,-229,0,High,null,null,null,null,null,null,null,null,null,null
P0012,2022-01-09,1,2022,1,1,S005,Groceries,West,152,156,113,4,-39,0,Medium,null,null,null,null,null,null,null,null,null,null
P0013,2022-01-09,1,2022,1,1,S005,Clothing,North,253,278,65,25,-188,0,Medium,null,null,null,null,null,null,null,null,null,null
P0014,2022-01-09,1,2022,1,1,S005,Electronics,South,304,486,171,182,-133,0,High,null,null,null,null,null,null,null,null,null,null
P0015,2022-01-09,1,2022,1,1,S005,Electronics,West,19,80,186,61,167,0,Low,null,null,null,null,null,null,null,null,null,null
P0016,2022-01-09,1,2022,1,1,S005,Clothing,North,222,282,166,60,-56,0,Medium,null,null,null,null,null,null,null,null,null,null
P0017,2022-01-09,1,2022,1,1,S005,Electronics,North,200,412,27,212,-173,0,High,null,null,null,null,null,null,null,null,null,null
P0018,2022-01-09,1,2022,1,1,S005,Electronics,North,113,281,148,168,35,0,Medium,null,null,null,null,null,null,null,null,null,null
P0019,2022-01-09,1,2022,1,1,S005,Furniture,East,148,274,91,126,-57,0,Medium,null,null,null,null,null,null,null,null,null,null
P0020,2022-01-09,1,2022,1,1,S005,Furniture,East,214,445,147,231,-67,0,High,null,null,null,null,null,null,null,null,null,null
P0001,2022-01-10,1,2022,1,2,S001,Electronics,West,36,327,132,291,96,0,High,null,null,null,null,null,null,null,null,null,null
P0002,2022-01-10,1,2022,1,2,S001,Toys,South,183,222,121,39,-62,0,Medium,null,null,null,null,null,null,null,null,null,null
P0003,2022-01-10,1,2022,1,2,S001,Groceries,West,38,120,177,82,139,0,Low,null,null,null,null,null,null,null,null,null,null
P0004,2022-01-10,1,2022,1,2,S001,Electronics,East,18,147,124,129,106,0,Low,null,null,null,null,null,null,null,null,null,null
P0005,2022-01-10,1,2022,1,2,S001,Toys,East,59,120,108,61,49,0,Low,null,null,null,null,null,null,null,null,null,null
P0006,2022-01-10,1,2022,1,2,S001,Toys,West,151,346,57,195,-94,0,High,null,null,null,null,null,null,null,null,null,null
P0007,2022-01-10,1,2022,1,2,S001,Clothing,South,323,481,113,158,-210,0,High,null,null,null,null,null,null,null,null,null,null
P0008,2022-01-10,1,2022,1,2,S001,Furniture,West,76,318,189,242,113,0,High,null,null,null,null,null,null,null,null,null,null
P0009,2022-01-10,1,2022,1,2,S001,Toys,North,138,170,162,32,24,0,Medium,null,null,null,null,null,null,null,null,null,null
P0010,2022-01-10,1,2022,1,2,S001,Clothing,East,113,324,82,211,-31,0,High,null,null,null,null,null,null,null,null,null,null
P0011,2022-01-10,1,2022,1,2,S001,Clothing,North,88,393,146,305,58,0,High,null,null,null,null,null,null,null,null,null,null
P0012,2022-01-10,1,2022,1,2,S001,Groceries,West,16,444,158,428,142,0,High,null,null,null,null,null,null,null,null,null,null
P0013,2022-01-10,1,2022,1,2,S001,Clothing,North,284,495,188,211,-96,0,High,null,null,null,null,null,null,null,null,null,null
P0014,2022-01-10,1,2022,1,2,S001,Furniture,West,269,282,139,13,-130,0,Medium,null,null,null,null,null,null,null,null,null,null
P0015,2022-01-10,1,2022,1,2,S001,Clothing,East,381,413,66,32,-315,0,High,null,null,null,null,null,null,null,null,null,null
P0016,2022-01-10,1,2022,1,2,S001,Clothing,North,80,230,44,150,-36,0,Medium,null,null,null,null,null,null,null,null,null,null
P0017,2022-01-10,1,2022,1,2,S001,Clothing,West,84,301,191,217,107,0,High,null,null,null,null,null,null,null,null,null,null
P0018,2022-01-10,1,2022,1,2,S001,Furniture,West,8,263,59,255,51,0,Medium,null,null,null,null,null,null,null,null,null,null
P0019,2022-01-10,1,2022,1,2,S001,Clothing,North,65,100,50,35,-15,0,Low,null,null,null,null,null,null,null,null,null,null
P0020,2022-01-10,1,2022,1,2,S001,Electronics,North,221,343,96,122,-125,0,High,null,null,null,null,null,null,null,null,null,null
P0001,2022-01-10,1,2022,1,2,S002,Groceries,West,42,117,158,75,116,0,Low,null,null,null,null,null,null,null,null,null,null
P0002,2022-01-10,1,2022,1,2,S002,Toys,East,70,114,191,44,121,0,Low,null,null,null,null,null,null,null,null,null,null
P0003,2022-01-10,1,2022,1,2,S002,Furniture,South,11,127,181,116,170,0,Low,null,null,null,null,null,null,null,null,null,null
P0004,2022-01-10,1,2022,1,2,S002,Clothing,North,54,141,122,87,68,0,Low,null,null,null,null,null,null,null,null,null,null
P0005,2022-01-10,1,2022,1,2,S002,Groceries,South,36,280,166,244,130,0,Medium,null,null,null,null,null,null,null,null,null,null
P0006,2022-01-10,1,2022,1,2,S002,Toys,West,229,341,145,112,-84,0,High,null,null,null,null,null,null,null,null,null,null
P0007,2022-01-10,1,2022,1,2,S002,Toys,West,94,229,50,135,-44,0,Medium,null,null,null,null,null,null,null,null,null,null
P0008,2022-01-10,1,2022,1,2,S002,Groceries,West,212,248,82,36,-130,0,Medium,null,null,null,null,null,null,null,null,null,null
P0009,2022-01-10,1,2022,1,2,S002,Toys,East,178,335,157,157,-21,0,High,null,null,null,null,null,null,null,null,null,null
P0010,2022-01-10,1,2022,1,2,S002,Electronics,West,300,416,197,116,-103,0,High,null,null,null,null,null,null,null,null,null,null
P0011,2022-01-10,1,2022,1,2,S002,Toys,South,345,481,122,136,-223,0,High,null,null,null,null,null,null,null,null,null,null
P0012,2022-01-10,1,2022,1,2,S002,Clothing,South,147,170,77,23,-70,0,Medium,null,null,null,null,null,null,null,null,null,null
P0013,2022-01-10,1,2022,1,2,S002,Furniture,West,104,213,46,109,-58,0,Medium,null,null,null,null,null,null,null,null,null,null
P0014,2022-01-10,1,2022,1,2,S002,Groceries,South,73,293,25,220,-48,0,Medium,null,null,null,null,null,null,null,null,null,null
P0015,2022-01-10,1,2022,1,2,S002,Groceries,South,293,350,81,57,-212,0,High,null,null,null,null,null,null,null,null,null,null
P0016,2022-01-10,1,2022,1,2,S002,Electronics,South,71,355,149,284,78,0,High,null,null,null,null,null,null,null,null,null,null
P0017,2022-01-10,1,2022,1,2,S002,Furniture,South,21,373,85,352,64,0,High,null,null,null,null,null,null,null,null,null,null
P0018,2022-01-10,1,2022,1,2,S002,Furniture,North,22,292,129,270,107,0,Medium,null,null,null,null,null,null,null,null,null,null
P0019,2022-01-10,1,2022,1,2,S002,Toys,East,31,447,52,416,21,0,High,null,null,null,null,null,null,null,null,null,null
P0020,2022-01-10,1,2022,1,2,S002,Groceries,East,259,287,151,28,-108,0,Medium,null,null,null,null,null,null,null,null,null,null
P0001,2022-01-10,1,2022,1,2,S003,Toys,South,57,126,61,69,4,0,Low,null,null,null,null,null,null,null,null,null,null
P0002,2022-01-10,1,2022,1,2,S003,Clothing,East,79,85,68,6,-11,0,Low,null,null,null,null,null,null,null,null,null,null
P0003,2022-01-10,1,2022,1,2,S003,Furniture,North,7,84,195,77,188,0,Low,null,null,null,null,null,null,null,null,null,null
P0004,2022-01-10,1,2022,1,2,S003,Clothing,West,92,209,54,117,-38,0,Medium,null,null,null,null,null,null,null,null,null,null
P0005,2022-01-10,1,2022,1,2,S003,Groceries,West,248,260,190,12,-58,0,Medium,null,null,null,null,null,null,null,null,null,null
P0006,2022-01-10,1,2022,1,2,S003,Toys,East,89,134,159,45,70,0,Low,null,null,null,null,null,null,null,null,null,null
P0007,2022-01-10,1,2022,1,2,S003,Clothing,North,120,421,45,301,-75,0,High,null,null,null,null,null,null,null,null,null,null
P0008,2022-01-10,1,2022,1,2,S003,Furniture,South,216,318,57,102,-159,0,High,null,null,null,null,null,null,null,null,null,null
P0009,2022-01-10,1,2022,1,2,S003,Furniture,North,335,342,169,7,-166,0,High,null,null,null,null,null,null,null,null,null,null
P0010,2022-01-10,1,2022,1,2,S003,Electronics,North,158,217,176,59,18,0,Medium,null,null,null,null,null,null,null,null,null,null
P0011,2022-01-10,1,2022,1,2,S003,Electronics,North,91,459,23,368,-68,0,High,null,null,null,null,null,null,null,null,null,null
P0012,2022-01-10,1,2022,1,2,S003,Furniture,South,320,456,35,136,-285,0,High,null,null,null,null,null,null,null,null,null,null
P0013,2022-01-10,1,2022,1,2,S003,Furniture,East,67,436,123,369,56,0,High,null,null,null,null,null,null,null,null,null,null
P0014,2022-01-10,1,2022,1,2,S003,Groceries,West,79,274,117,195,38,0,Medium,null,null,null,null,null,null,null,null,null,null
P0015,2022-01-10,1,2022,1,2,S003,Toys,West,84,450,142,366,58,0,High,null,null,null,null,null,null,null,null,null,null
P0016,2022-01-10,1,2022,1,2,S003,Toys,South,87,166,83,79,-4,0,Medium,null,null,null,null,null,null,null,null,null,null
P0017,2022-01-10,1,2022,1,2,S003,Electronics,South,18,174,37,156,19,0,Medium,null,null,null,null,null,null,null,null,null,null
P0018,2022-01-10,1,2022,1,2,S003,Electronics,North,369,413,98,44,-271,0,High,null,null,null,null,null,null,null,null,null,null
P0019,2022-01-10,1,2022,1,2,S003,Clothing,West,170,408,20,238,-150,0,High,null,null,null,null,null,null,null,null,null,null
P0020,2022-01-10,1,2022,1,2,S003,Clothing,West,192,257,198,65,6,0,Medium,null,null,null,null,null,null,null,null,null,null
P0001,2022-01-10,1,2022,1,2,S004,Groceries,East,280,310,145,30,-135,0,High,null,null,null,null,null,null,null,null,null,null
P0002,2022-01-10,1,2022,1,2,S004,Clothing,East,236,248,82,12,-154,0,Medium,null,null,null,null,null,null,null,null,null,null
P0003,2022-01-10,1,2022,1,2,S004,Toys,West,107,161,53,54,-54,0,Medium,null,null,null,null,null,null,null,null,null,null
P0004,2022-01-10,1,2022,1,2,S004,Furniture,South,40,94,173,54,133,0,Low,null,null,null,null,null,null,null,null,null,null
P0005,2022-01-10,1,2022,1,2,S004,Toys,North,27,80,80,53,53,0,Low,null,null,null,null,null,null,null,null,null,null
P0006,2022-01-10,1,2022,1,2,S004,Toys,North,102,130,94,28,-8,0,Low,null,null,null,null,null,null,null,null,null,null
P0007,2022-01-10,1,2022,1,2,S004,Clothing,West,110,299,87,189,-23,0,Medium,null,null,null,null,null,null,null,null,null,null
P0008,2022-01-10,1,2022,1,2,S004,Electronics,North,135,390,68,255,-67,0,High,null,null,null,null,null,null,null,null,null,null
P0009,2022-01-10,1,2022,1,2,S004,Groceries,East,12,62,24,50,12,0,Low,null,null,null,null,null,null,null,null,null,null
P0010,2022-01-10,1,2022,1,2,S004,Groceries,South,259,359,26,100,-233,0,High,null,null,null,null,null,null,null,null,null,null
P0011,2022-01-10,1,2022,1,2,S004,Groceries,North,110,461,47,351,-63,0,High,null,null,null,null,null,null,null,null,null,null
P0012,2022-01-10,1,2022,1,2,S004,Clothing,East,53,91,160,38,107,0,Low,null,null,null,null,null,null,null,null,null,null
P0013,2022-01-10,1,2022,1,2,S004,Furniture,West,35,175,169,140,134,0,Medium,null,null,null,null,null,null,null,null,null,null
P0014,2022-01-10,1,2022,1,2,S004,Electronics,West,349,496,155,147,-194,0,High,null,null,null,null,null,null,null,null,null,null
P0015,2022-01-10,1,2022,1,2,S004,Groceries,South,178,190,102,12,-76,0,Medium,null,null,null,null,null,null,null,null,null,null
P0016,2022-01-10,1,2022,1,2,S004,Clothing,West,201,419,141,218,-60,0,High,null,null,null,null,null,null,null,null,null,null
P0017,2022-01-10,1,2022,1,2,S004,Furniture,South,264,381,98,117,-166,0,High,null,null,null,null,null,null,null,null,null,null
P0018,2022-01-10,1,2022,1,2,S004,Groceries,North,35,66,106,31,71,0,Low,null,null,null,null,null,null,null,null,null,null
P0019,2022-01-10,1,2022,1,2,S004,Electronics,West,73,103,87,30,14,0,Low,null,null,null,null,null,null,null,null,null,null
P0020,2022-01-10,1,2022,1,2,S004,Electronics,West,215,427,154,212,-61,0,High,null,null,null,null,null,null,null,null,null,null
P0001,2022-01-10,1,2022,1,2,S005,Furniture,West,23,101,102,78,79,0,Low,null,null,null,null,null,null,null,null,null,null
P0002,2022-01-10,1,2022,1,2,S005,Clothing,North,211,499,159,288,-52,0,High,null,null,null,null,null,null,null,null,null,null
P0003,2022-01-10,1,2022,1,2,S005,Electronics,South,28,180,146,152,118,0,Medium,null,null,null,null,null,null,null,null,null,null
P0004,2022-01-10,1,2022,1,2,S005,Furniture,North,40,58,149,18,109,0,Low,null,null,null,null,null,null,null,null,null,null
P0005,2022-01-10,1,2022,1,2,S005,Electronics,East,112,153,185,41,73,0,Medium,null,null,null,null,null,null,null,null,null,null
P0006,2022-01-10,1,2022,1,2,S005,Clothing,South,112,142,180,30,68,0,Low,null,null,null,null,null,null,null,null,null,null
P0007,2022-01-10,1,2022,1,2,S005,Furniture,East,140,157,110,17,-30,0,Medium,null,null,null,null,null,null,null,null,null,null
P0008,2022-01-10,1,2022,1,2,S005,Groceries,North,94,129,137,35,43,0,Low,null,null,null,null,null,null,null,null,null,null
P0009,2022-01-10,1,2022,1,2,S005,Groceries,North,177,420,62,243,-115,0,High,null,null,null,null,null,null,null,null,null,null
P0010,2022-01-10,1,2022,1,2,S005,Electronics,South,209,225,185,16,-24,0,Medium,null,null,null,null,null,null,null,null,null,null
P0011,2022-01-10,1,2022,1,2,S005,Groceries,North,46,434,145,388,99,0,High,null,null,null,null,null,null,null,null,null,null
P0012,2022-01-10,1,2022,1,2,S005,Toys,South,62,102,68,40,6,0,Low,null,null,null,null,null,null,null,null,null,null
P0013,2022-01-10,1,2022,1,2,S005,Groceries,East,176,276,120,100,-56,0,Medium,null,null,null,null,null,null,null,null,null,null
P0014,2022-01-10,1,2022,1,2,S005,Electronics,North,21,112,111,91,90,0,Low,null,null,null,null,null,null,null,null,null,null
P0015,2022-01-10,1,2022,1,2,S005,Furniture,West,300,494,31,194,-269,0,High,null,null,null,null,null,null,null,null,null,null
P0016,2022-01-10,1,2022,1,2,S005,Groceries,East,103,407,90,304,-13,0,High,null,null,null,null,null,null,null,null,null,null
P0017,2022-01-10,1,2022,1,2,S005,Furniture,East,266,308,164,42,-102,0,High,null,null,null,null,null,null,null,null,null,null
P0018,2022-01-10,1,2022,1,2,S005,Furniture,South,235,331,49,96,-186,0,High,null,null,null,null,null,null,null,null,null,null
P0019,2022-01-10,1,2022,1,2,S005,Electronics,East,154,481,169,327,15,0,High,null,null,null,null,null,null,null,null,null,null
P0020,2022-01-10,1,2022,1,2,S005,Toys,West,176,372,182,196,6,0,High,null,null,null,null,null,null,null,null,null,null
